38	1	1
37	2	5
36	3	1
39	0	377
42	13	1
47	8	3
46	9	3
45	10	1
49	22	1
52	19	102
51	20	3
9	33	94000
32	8	4
10	34	1500
1	41	2
43	3	408
58	18	94376
30	54	96
27	51	64
18	58	2
2	42	2
12	36	376
15	39	3
37	13	1
36	12	1
40	0	1
42	2	876
47	7	3
46	6	3
45	5	3
50	26	4
49	25	3
48	24	1
52	28	662812
51	27	1
9	32	94000
10	35	188752
1	40	2
43	2	27
58	19	376000
30	55	96
32	9	1
27	50	64
18	59	2
2	43	2
12	37	376
15	38	3
36	13	4
41	0	377
40	1	1
42	3	876
47	6	1
46	7	3
45	4	3
50	27	4
49	24	4
48	25	1
52	29	2679962
51	26	1
9	35	94000
50	24	1
10	32	4
58	16	1504
30	52	96
32	10	282000
27	49	64
18	56	2
2	40	2
15	37	192
36	14	4
40	2	377
42	0	1
47	5	1
46	4	4
45	7	3
49	27	3
48	26	1
52	30	2017152
51	25	1
9	34	94000
10	33	753
52	31	493
1	42	2
58	17	752
30	53	96
32	11	262469
27	48	4
18	57	2
2	41	2
15	36	192
36	15	4
40	3	377
43	0	876
42	1	1
47	4	1
46	5	3
45	6	3
50	25	4
48	27	1
51	24	1
9	37	94000
10	38	1692000
1	45	2
58	22	94000
30	50	96
31	51	281997
32	12	6206
27	55	64
2	46	2
12	32	4
15	35	192
36	8	4
40	4	377
44	0	876
47	3	3
46	2	1
45	1	1
49	29	3
48	28	1
52	24	6
51	31	6
9	36	94000
10	39	7520000
2	47	2
44	1	381
37	8	1
1	44	2
58	23	376
30	51	96
31	50	282000
32	13	2179097
27	54	64
12	33	4
15	34	192
36	9	4
40	5	376
47	2	3
46	3	1
45	0	1
50	31	3
48	29	1
52	25	39
51	30	6
9	39	94000
10	36	376000
58	20	564000
30	48	96
31	49	2179097
32	14	2179097
27	53	64
18	60	2
1	47	2
12	34	1
15	33	3
36	10	1
44	2	1
42	4	876
47	1	3
46	0	1
45	3	1
49	31	1
52	26	36
51	29	6
9	38	94000
10	37	188000
1	46	2
58	21	564000
30	49	96
31	48	2179097
32	15	281997
27	52	64
2	45	2
12	35	1
15	32	3
36	11	1
44	3	1
43	4	1
42	5	876
47	0	3
46	1	1
45	2	1
52	27	36
51	28	1
10	58	260
9	57	3008000
36	20	1
2	50	2
59	11	3
30	46	6
31	47	2179097
27	43	4
18	34	4
1	49	1
16	32	11
15	63	376
37	21	1
45	29	3
49	1	17
48	0	1
53	5	3164
52	4	4
51	3	1
9	56	3008000
10	59	4
36	21	1
2	51	2
59	10	1
30	47	6
31	46	5959327
27	42	4
18	35	4
1	48	1
15	62	376
46	31	1
45	28	9
49	0	1
48	1	1
53	4	2300
52	5	7
51	2	1
53	7	6143
10	56	20493
9	59	3008000
2	48	2
36	22	1
30	44	6
31	45	2179097
27	41	4
18	32	4
1	51	1
15	61	376
46	28	2
45	31	3
48	2	16
52	6	6
51	1	1
53	6	6143
10	57	8
9	58	3008000
36	23	1
2	49	2
30	45	6
31	44	6206
27	40	4
18	33	4
15	60	376
37	22	1
46	29	1
45	30	3
49	2	1
48	3	16
52	7	6
51	0	1
9	61	3008000
10	62	182115
36	16	1
30	42	6
31	43	2180354
32	20	282000
27	47	4
28	40	3
18	38	64
2	54	1
1	53	1
15	59	376
46	26	3
45	25	3
48	4	1
53	1	6
52	0	1
51	7	3
9	60	3008000
10	63	362952
36	17	1
30	43	6
31	42	17766000
32	21	1
27	46	4
18	39	64
2	55	1
1	52	1
15	58	376
37	16	1
46	27	3
45	24	3
49	4	1
48	5	1
53	0	4
52	1	1
51	6	1
9	63	3008000
53	3	4
10	60	642
36	18	1
2	52	2
59	13	3
30	40	6
31	41	18048000
27	45	4
18	36	4
1	55	1
15	57	376
46	24	3
45	27	9
48	6	1
52	2	1
51	5	1
9	62	3008000
10	61	1278
53	2	493
36	19	1
59	12	3
30	41	6
31	40	262469
27	44	4
28	43	1
18	37	64
1	54	1
15	56	376
46	25	3
45	26	9
49	6	1
48	7	1
52	3	1
51	4	1
9	49	3008000
10	50	5640000
0	56	2
69	125	6
60	4	6
57	1	376
59	3	94000
30	38	6
31	39	282000
27	35	3
28	36	1
18	42	64
2	58	1
15	55	376
46	22	9
45	21	3
48	8	1
53	13	53302
52	12	102
51	11	3
9	48	3008000
10	51	1128
0	57	2
69	124	6
60	5	6
57	0	376
59	2	1128
30	39	6
31	38	282000
27	34	3
28	37	1
18	43	1
1	56	1
15	54	376
46	23	4
45	20	1
49	8	1
48	9	1
53	12	56229
52	13	96
51	10	3
9	51	3008000
10	48	1410000
0	58	2
69	127	6
60	6	8
58	0	376
30	36	6
31	37	282000
27	33	3
28	38	1
18	40	64
2	56	1
1	59	1
15	53	376
36	30	1
46	20	3
45	23	3
50	8	1
52	14	96
51	9	3
9	50	3008000
10	49	5640000
0	59	2
69	126	6
60	7	8
30	37	6
31	36	1243471
27	32	3
28	39	4
18	41	64
1	58	1
15	52	376
36	31	1
46	21	3
45	22	3
49	10	1
52	15	618
51	8	3
10	54	19872
9	53	3008000
53	9	767
0	60	2
36	24	1
60	0	2
61	1	4
30	34	6
31	35	282000
27	39	4
28	32	3
18	46	16
15	51	1
37	25	1
46	18	4
52	8	6
51	15	3
10	55	624
9	52	3008000
18	47	1
0	61	2
36	25	1
63	2	12
60	1	2
61	0	2
30	35	6
31	34	1
32	29	1
27	38	3
28	33	1
2	63	1
1	60	1
15	50	1
46	19	3
49	12	1
53	8	31256
52	9	6
51	14	3
10	52	2760
9	55	3008000
31	33	4
0	62	2
36	26	1
63	1	12
60	2	2
61	3	2
62	0	6
30	32	6
27	37	3
18	44	1
15	49	377
37	27	1
46	16	1
45	19	1
48	14	1
53	11	598990
52	10	6
51	13	3
10	53	19872
9	54	3008000
36	27	1
63	0	12
60	3	2
61	2	2
62	1	8
30	33	6
31	32	19902
27	36	3
28	35	1
18	45	16
15	48	377
37	26	1
46	17	1
45	18	1
49	14	1
48	15	1
53	10	9801
52	11	6
51	12	3
9	73	94000
10	74	26568
66	2	1
69	5	52
70	6	52
71	7	6
67	3	6171
30	94	6
27	91	3
25	89	1
2	66	1
15	79	1128
51	115	6
9	72	94000
10	75	54
66	3	1
69	4	52
70	7	6
30	95	6
27	90	1
25	88	1
2	67	1
15	78	1128
49	112	1
51	114	6
9	75	750
10	72	3690
69	7	22
70	4	53
71	5	6
66	0	6171
30	92	6
27	89	1
25	91	1
2	64	1
15	77	1128
51	113	6
9	74	94000
10	73	26568
69	6	52
70	5	48
71	4	6
66	1	6171
67	0	6171
65	2	1129
30	93	6
27	88	1
25	90	1
2	65	1
15	76	1128
48	115	3
51	112	96
9	77	750
10	78	1
66	6	1
68	0	1
69	1	52
70	2	52
30	90	6
27	95	3
15	75	1128
48	116	3
51	119	6
9	76	750
10	79	1
66	7	1
69	0	52
70	3	52
30	91	6
27	94	3
25	92	1
15	74	1128
48	117	3
51	118	6
9	79	750
10	76	432
66	4	1
67	5	1
68	2	1
69	3	52
70	0	52
71	1	7
30	88	6
27	93	3
2	68	1
15	73	1128
48	118	3
51	117	6
9	78	750
66	5	1
67	4	1
69	2	52
70	1	52
71	0	6
30	89	6
27	92	3
2	69	1
10	77	1
15	72	1128
48	119	3
51	116	6
9	65	3008000
10	66	907380
66	10	1
67	11	26
69	13	52
70	14	7
30	86	6
27	83	3
15	71	1128
48	120	3
51	123	6
9	64	3008000
10	67	3629520
66	11	1
67	10	27
69	12	52
70	15	7
30	87	6
27	82	1
15	70	376
48	121	3
51	122	6
9	67	3008000
10	64	181476
66	8	1
67	9	1
74	0	8
69	15	52
70	12	7
71	13	2
30	84	6
27	81	1
25	83	1
15	69	376
48	122	3
51	121	6
9	66	3008000
10	65	181476
66	9	1
74	1	7
69	14	52
70	13	7
71	12	2
30	85	6
27	80	1
15	68	376
48	123	3
51	120	6
9	69	3008000
10	70	23160
69	9	22
71	11	2
30	82	96
27	87	1
25	85	1
15	67	376
49	125	1
48	124	3
51	127	6
9	68	3008000
10	71	741
69	8	22
70	11	6
71	10	6
30	83	96
27	86	3
25	84	1
15	66	376
48	125	3
51	126	6
9	71	94000
10	68	3629520
66	12	1
67	13	1
69	11	22
70	8	6
30	80	96
27	85	3
25	87	1
15	65	376
49	127	1
48	126	3
51	125	6
9	70	94000
10	69	5211
69	10	22
70	9	6
71	8	1
30	81	96
27	84	3
15	64	376
48	127	3
51	124	6
49	97	1
9	89	1
69	21	2
70	22	6
30	78	96
27	75	348
25	73	3
10	90	4
15	95	94000
48	96	3
51	99	522
66	19	1
9	88	1
69	20	2
70	23	6
30	79	96
27	74	348
25	72	3
10	91	5
15	94	94000
48	97	3
51	98	522
49	99	1
10	88	1
9	91	1
69	23	2
58	104	4
30	76	96
27	73	4
25	75	1
15	93	94000
51	97	522
9	90	1
69	22	2
58	105	3
30	77	96
27	72	4
25	74	9
10	89	4
15	92	94000
51	96	522
66	22	1
9	93	1
69	17	52
30	74	522
27	79	1
10	94	108
15	91	376
51	103	96
49	100	1
66	23	1
9	92	1
69	16	52
30	75	96
27	78	348
15	90	376
51	102	96
66	20	1
9	95	1
69	19	2
70	16	7
30	72	522
27	77	348
10	92	4
15	89	376
48	102	3
51	101	522
49	102	1
66	21	1
9	94	1
69	18	2
30	73	522
27	76	348
10	93	27
15	88	376
48	103	3
51	100	522
9	81	750
66	26	27
69	29	4
30	70	522
27	67	64
25	65	4
10	82	1
15	87	376
49	105	1
48	104	3
51	107	96
9	80	750
66	27	27
69	28	6
70	31	8
30	71	522
27	66	64
25	64	1
10	83	1
15	86	376
49	104	1
48	105	3
51	106	96
9	83	750
25	67	1
66	24	1
69	31	4
70	28	6
30	68	522
27	65	64
10	80	1
15	85	376
49	107	1
48	106	3
51	105	96
9	82	750
66	25	27
69	30	4
70	29	2
30	69	522
27	64	64
25	66	1
10	81	1
15	84	376
49	106	1
48	107	3
51	104	96
9	85	3
69	25	6
70	26	2262
30	66	522
27	71	4
25	69	1
10	86	1
15	83	376
49	109	1
48	108	3
51	111	96
9	84	3
69	24	6
58	103	1
30	67	522
27	70	4
25	68	1
10	87	1
15	82	376
49	108	1
48	109	3
51	110	96
9	87	3
66	28	27
69	27	6
70	24	12
30	64	618
31	65	1
27	69	4
25	71	3
10	84	1
15	81	376
49	111	1
48	110	3
51	109	96
9	86	3
66	29	27
10	85	4
69	26	6
70	25	6
30	65	618
27	68	64
25	70	4
15	80	376
49	110	1
51	108	96
10	106	1
9	105	1
69	37	2
30	126	73
27	123	1
15	111	282000
49	81	3
48	80	1
51	83	618
9	104	1
10	107	1
69	36	2
70	39	7
30	127	73
27	122	1
15	110	282000
48	81	1
52	85	5
51	82	618
9	107	1
70	36	1
30	124	73
27	121	1
15	109	282000
49	83	195
48	82	1
51	81	618
9	106	1
69	38	2
30	125	73
27	120	1
15	108	282000
49	82	3
48	83	1
51	80	618
10	110	1
9	109	1
69	33	4
70	34	1
30	122	522
27	127	1
15	107	282000
48	84	1
51	87	618
10	111	1
9	108	1
69	32	4
30	123	522
27	126	1
15	106	282000
49	84	192
48	85	1
51	86	618
10	108	1
69	35	2
70	32	6
30	120	522
27	125	1
15	105	94000
48	86	1
51	85	618
69	34	2
70	33	2
30	121	522
27	124	1
10	109	1
15	104	94000
48	87	1
51	84	618
9	97	1
69	45	6
30	118	522
27	115	3
15	103	94000
49	89	192
48	88	1
51	91	522
9	96	1
69	44	6
30	119	522
27	114	3
15	102	94000
48	89	1
51	90	618
9	99	1
30	116	522
27	113	3
15	101	94000
49	91	3
51	89	618
49	90	1
9	98	1
69	46	6
30	117	522
0	107	2
15	100	94000
51	88	618
10	102	1
9	101	1
30	114	522
27	119	1
0	108	2
15	99	94000
49	93	3
51	95	522
10	103	1
9	100	1
30	115	522
27	118	1
0	109	2
15	98	94000
51	94	522
49	95	1
9	103	1
70	40	6
30	112	6
27	117	1
0	110	2
15	97	94000
48	94	3
51	93	522
9	102	1
70	41	6
30	113	522
27	116	3
10	101	1
0	111	2
15	96	94000
49	94	2
48	95	3
51	92	522
69	53	52
30	110	6
0	112	2
15	127	282000
49	65	4
52	68	2461557
51	67	6
69	52	52
30	111	6
0	113	2
15	126	1128
49	64	4
52	69	56229
51	66	6
50	64	1
69	55	52
30	108	6
15	125	1128
49	67	348
48	66	1
52	70	2461558
51	65	6
69	54	52
30	109	6
15	124	1128
50	65	27
49	66	352
48	67	1
52	71	2179097
51	64	6
30	106	6
15	123	1128
49	69	4
48	68	1
52	64	2461561
51	71	96
49	68	1
30	107	6
31	106	5
15	122	1128
50	71	1
48	69	1
52	65	2461558
51	70	96
50	68	499
30	104	6
15	121	1128
49	71	4
52	66	598990
51	69	96
30	105	6
15	120	1128
49	70	4
52	67	598990
51	68	6
30	102	6
27	99	3
10	114	1
15	119	281250
49	73	4
51	75	96
69	60	7
30	103	6
27	98	3
15	118	281250
49	72	4
51	74	96
30	100	6
27	97	3
10	112	1
15	117	281250
48	74	1
51	73	96
30	101	6
27	96	3
10	113	1
15	116	281250
49	74	2
48	75	1
51	72	96
69	57	7
30	98	6
15	115	281250
48	76	1
52	72	53302
51	79	96
69	56	7
30	99	6
0	125	2
15	114	281250
49	76	2
48	77	1
52	73	2179097
51	78	96
69	59	7
30	96	6
10	116	1
0	126	2
15	113	281250
49	79	3
48	78	1
52	74	282949
51	77	96
69	58	7
30	97	6
27	100	3
0	127	2
15	112	282000
49	78	4
48	79	1
51	76	96
69	197	2
57	185	282000
30	158	6
27	155	1
0	128	2
15	143	282000
49	177	1
51	179	6
69	196	2
57	184	282000
30	159	6
27	154	1
0	129	2
15	142	282000
49	176	31
51	178	6
69	199	2
57	187	282000
30	156	6
27	153	1
0	130	2
15	141	282000
51	177	6
69	198	2
57	186	282000
30	157	6
27	152	1
0	131	2
15	140	282000
49	178	1
48	179	3
51	176	6
69	193	2
57	189	282000
30	154	6
27	159	1
0	132	1
15	139	282000
48	180	3
51	183	6
69	192	2
57	188	282000
30	155	6
27	158	1
0	133	1
15	138	282000
48	181	3
51	182	6
69	195	2
57	191	282000
30	152	3
27	157	1
15	137	282000
48	182	3
51	181	6
69	194	2
57	190	282000
30	153	6
27	156	1
15	136	282000
49	182	1
48	183	3
51	180	6
69	205	2
57	177	94000
30	150	3
15	135	282000
49	185	2
48	184	3
51	187	6
69	204	2
57	176	94000
30	151	3
15	134	282000
49	184	4
48	185	3
51	186	6
57	179	94000
30	148	3
0	138	1
15	133	282000
49	187	27
48	186	3
51	185	6
49	186	1
57	178	94000
30	149	3
0	139	1
15	132	282000
48	187	3
51	184	6
69	201	2
57	181	94000
30	146	3
27	151	1
0	140	1
15	131	282000
48	188	3
51	191	6
69	200	2
57	180	94000
30	147	3
0	141	1
15	130	282000
51	190	6
49	191	499
69	203	2
57	183	94000
30	144	3
0	142	1
15	129	282000
51	189	6
49	190	6143
69	202	2
57	182	94000
30	145	3
0	143	1
15	128	282000
51	188	6
57	169	376
30	142	3
0	144	1
15	159	13
48	160	1
51	163	73
57	168	376
30	143	3
27	138	3
0	145	1
15	158	282000
48	161	1
51	162	73
49	163	2
57	171	376
30	140	3
27	137	3
0	146	1
15	157	282000
48	162	1
51	161	73
57	170	376
30	141	3
27	136	3
0	147	1
15	156	282000
49	162	505
48	163	1
51	160	522
57	173	94000
30	138	3
15	155	282000
49	165	505
48	164	1
51	167	73
57	172	94000
30	139	3
15	154	282000
49	164	505
48	165	1
51	166	73
57	175	94000
30	136	3
15	153	282000
49	167	1
48	166	1
51	165	73
57	174	94000
30	137	3
15	152	282000
49	166	505
48	167	1
51	164	73
69	221	2
57	161	1128
30	134	73
27	131	3
15	151	282000
49	169	1
48	168	1
51	171	73
69	220	2
57	160	1128
30	135	3
27	130	3
15	150	282000
49	168	1
48	169	1
51	170	73
69	223	6
57	163	376
30	132	73
27	129	3
15	149	282000
49	171	1
48	170	1
51	169	73
69	222	6
57	162	1128
30	133	73
27	128	1
15	148	282000
48	171	1
51	168	73
57	165	376
30	130	73
27	135	3
15	147	282000
49	173	33
48	172	1
51	175	6
57	164	376
30	131	73
27	134	3
15	146	282000
49	172	1
48	173	1
51	174	6
57	167	376
30	128	73
27	133	3
15	145	282000
49	175	1
48	174	1
51	173	73
57	166	376
30	129	73
27	132	3
15	144	282000
49	174	32
51	172	73
69	229	6
57	153	376
30	190	5184637
0	160	1
15	175	284
48	144	1
51	147	6
69	228	6
57	152	376
30	191	5184637
27	186	3
0	161	1
15	174	284
51	146	6
69	231	6
57	155	1128
30	188	5184637
27	185	3
0	162	1
15	173	284
51	145	6
69	230	6
57	154	376
30	189	5184637
27	184	3
0	163	1
15	172	284
51	144	6
69	225	6
57	157	1128
30	186	5184637
0	164	1
15	171	284
51	151	522
69	224	6
57	156	1128
30	187	5184637
0	165	1
15	170	284
48	149	1
51	150	522
69	227	6
57	159	1128
30	184	5184637
0	166	1
15	169	284
48	150	1
51	149	522
69	226	6
57	158	1128
30	185	5184637
0	167	1
15	168	284
48	151	1
51	148	522
69	237	1
30	182	5184637
27	179	1
0	168	1
15	167	284
48	152	1
51	155	522
49	152	27
69	236	1
30	183	5184637
0	169	1
15	166	284
48	153	1
51	154	522
30	180	537
69	239	1
57	147	376
0	170	1
15	165	13
48	154	1
51	153	522
49	154	27
30	181	537
69	238	1
0	171	1
15	164	13
51	152	522
69	233	6
57	149	376
30	178	522
27	183	3
0	172	1
15	163	13
49	157	505
51	159	522
49	156	27
69	232	6
57	148	376
30	179	522
27	182	1
0	173	1
15	162	13
51	158	522
69	235	6
57	151	376
30	176	522
27	181	1
0	174	1
15	161	13
49	159	505
51	157	522
69	234	6
57	150	376
30	177	522
27	180	1
0	175	1
15	160	13
48	159	1
51	156	522
69	245	1
30	174	522
27	171	3
15	191	282000
49	129	1
48	128	3
51	131	6
69	244	1
30	175	522
27	170	3
15	190	282000
48	129	1
51	130	6
69	247	1
30	172	522
27	169	3
15	189	282000
